hip,ra_deg,dec_deg,hp_mag
273,0.8568704605684675,-46.83096969044873,11.1931
274,0.8571551403785562,63.640524968615416,6.3325
275,0.857675386056535,-29.0006137479007,9.5343
276,0.8579119144935209,20.66591795146122,7.6193
277,0.8592787797983189,-36.251205013439815,7.0474
278,0.8631187372117076,55.55090219751557,7.943
279,0.8637752666308363,62.35780414247798,8.7318
280,0.8662666246339359,53.31270066875744,8.1955
281,0.8761869133016561,55.05995064266087,8.5321
282,0.8764273779586946,19.381571512278704,8.0651
283,0.8771556302346177,12.35682883636793,7.533
284,0.8783380489660072,-65.82756636818992,9.1727
285,0.8806734650460061,-35.6022233678817,8.7111
286,0.8813022403895385,78.71780725213351,9.3932
287,0.8858049552732891,-13.227265447834828,9.261
288,0.8887592116086528,42.352219723319095,8.0688
289,0.9023585940592009,-51.809087756178734,8.8429
290,0.9041139075603638,-31.09403258324368,7.8974
291,0.9045439238447652,-28.417135244439905,8.1624
292,0.9087060095897327,70.30603297904199,8.1182
293,0.9159001650682204,-57.16443899395788,8.4013
294,0.9171562489833298,3.907004441831331,7.9774
295,0.9186648583170652,-41.09585608448453,9.7755
296,0.9220777501786973,-28.39584820077319,8.4018
297,0.9244445987233372,48.43692683394884,6.825
298,0.9269555232351405,13.365189756228178,8.3478
299,0.9337717786702718,-63.60066147585582,8.5569
300,0.9349087389301954,42.02349781635259,7.5245
301,0.9348852533901731,-17.335969941159448,4.5366
302,0.9651147186556596,66.71220286198371,6.3544
303,0.969159353782203,57.37827709904525,8.2242
304,0.9697954400672013,22.296071818846954,8.3189
305,0.9720622559103891,-28.393769624484015,7.8093
306,0.9747411487294131,-57.83035728912881,8.7158
307,0.979711437281036,-42.55949924928053,11.7029
308,0.983539843865275,14.378916878476485,7.1696
309,0.9859084513903457,-45.28859742061827,8.6045
310,0.987410609219308,-43.19150342198294,9.7175
311,0.98758897671051,36.9702118533046,8.5403
312,0.9895980131120907,61.103641755926105,8.695
313,0.9911023825581422,-48.12518724133141,8.1114
314,0.9917268435294772,20.953819354262915,8.4068
315,0.9922089015704106,-71.27863481222636,9.7543
316,1.0009970542828421,12.145833661916344,7.2951
317,1.0025331999682114,-80.39506984121519,7.9968
318,1.0096751876394525,-38.594749021154236,9.6248
319,1.0158180515075446,62.22195136872251,8.2698
320,1.0212680547027186,-16.997640230977108,12.2227
321,1.0326708773949178,-25.892549608253987,9.0632
322,1.0351744623173655,56.92100471385601,7.816
323,1.0427281258939862,49.870207395276495,7.5413
324,1.0425435819177524,17.43668363732832,8.6374
325,1.043627400342178,39.120125811208155,8.6937
326,1.0448403634536259,11.264386274128565,8.8639
327,1.0461615697517297,-4.926107140057224,9.658
328,1.049530309485669,-30.13491797029188,7.0614
329,1.0513741335070237,-10.141279194040292,9.9799
330,1.0569320762212224,62.28766467746866,5.9712
331,1.0595116811839282,-26.952351389428745,10.9581
332,1.0608342568511626,-34.41465354537881,8.5316
333,1.0630477475123576,-17.424850769703827,9.1083
334,1.0638588265671447,60.1550192091441,8.8232
335,1.0660184362772858,14.081623098860346,8.9486
336,1.0665672095238843,65.15296135675462,7.661
337,1.0672550510865166,-25.914989374249572,9.7402
338,1.067348821359268,66.34913865545882,10.7955
339,1.0687140594639275,-59.315180595126094,8.5857
340,1.0738331852619916,-43.98832614664126,8.2193
341,1.0774981327168576,-23.253952154657327,9.6157
342,1.0789831591077454,-20.5687450198747,9.7163
343,1.0823395974378234,-16.52888976508928,5.9562
344,1.0836474652784567,40.10995531645822,10.1776
345,1.0845741557571453,-29.26883034340272,6.3909
346,1.0878078550683503,-53.90948275374789,8.9692
347,1.088699595121536,54.274601712976825,7.7637
348,1.0888002924540303,12.957055050879003,8.7287
349,1.0953940511885785,-29.38157911546114,7.7553
350,1.0993090832618633,-57.32287479607604,10.5387
351,1.1026224351657474,-47.068129698812214,9.9436
352,1.110101958003678,58.06878256592085,10.5555
353,1.11103132419527,-44.56734253500767,11.7882
354,1.1233429553533718,51.82930457197992,9.3853
355,1.1255097384951078,-10.509494365627921,5.0996
356,1.1257019257283287,-6.965337248607288,8.5536
357,1.127193586970484,-72.89722079350868,7.4271
358,1.1393589362739112,-76.34653417843072,9.0957
359,1.144268726211946,-76.87353697114102,9.2227
360,1.1455125946668632,71.96854258671881,9.4249
361,1.147799664568109,-71.69499866974472,8.8943
362,1.1506438671701842,-19.43786313168962,9.3476
363,1.1517095228325038,43.55131851663193,8.1265
364,1.1520354727925757,-15.88920131162169,9.4297
365,1.152483279416516,42.09256177082551,6.1627
366,1.152467649127865,-31.169050921388408,9.0993
367,1.155615112561325,-81.34531887766772,9.1961
368,1.1560757992764996,2.9372243799513513,8.0579
369,1.1589070931394505,29.722296541311014,9.5049
370,1.159402907897045,-51.58336448387934,7.2944
